1,1,Exposition,First Subject Group,Theme a,X
2,,,,,
3,,,,,
4,,,,,
5,1,,,Theme b,
6,,,,,
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,1,,Transition,Theme c,X
13,,,,,
14,,,,,
15,,,,,
16,1,,,,X
17,,,,,
18,,,,,
19,,,,,
20,1,,,Theme d,
21,,,,,
22,,,,,
23,,,,,
24,-1,,,Theme e,
25,,,,,
26,,,,,
27,,,,,
28,1,,Second Subject Group,Theme f,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,1,,Codetta,Theme g,X
35,,,,,
36,,,,,
37,,,,,
38,1,,,,X
39,,,,,
40,1,Development,Theme a,X,
41,,,,,
42,,,,,
43,,,,,
44,1,,,X,
45,,,,,
46,,,,,
47,,,,,
48,1,,,X,
49,,,,,
50,,,,,
51,,,,,
52,1,,,X,
53,,,,,
54,,,,,
55,,,,,
56,1,Recapitulation,First Subject Group,Theme a,X
57,,,,,
58,,,,,
59,,,,,
60,1,,,,X
61,,,,,
62,,,,,
63,1,,,Theme b,X
64,,,,,
65,,,,,
66,2.5,,,,X
67,,,,,
68,,,,,
69,,,,,
70,,,Transition,Theme c,X
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,Theme d,
77,,,,,
78,,,,,
79-96=20-37,,,,,
,,,,,
97,1,Coda,Theme g,,
98,,,,,
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,,,,,
104,,,,,
105,1,,Theme c,,
106,,,,,
107,,,,,
108,,,,,
109,,,,,
110,,,,,
111,,,Theme h,,
