1,1,First Subject Group,Theme a,Period,Antecedent
2,1,,,,
3,1,,,,Consequent
4,1,,,,
5,1,,,,
6,1,,,,
7,1,,,,
8,1,,,,
9,1,,,,
10,1,,Theme b,X,
11,1,,,,
12,1,,,,
13,1,,,,
14,1,,,X,
15,1,,,,
16,1,,,,
17,1,,,,
18,1,,,,
19,1,,,,
20,1,,Theme a,Period,Antecedent
21,1,,,,
22,1,,,,Consequent
23,1,,,,
24,1,,,,
25,1,,,,
26,1,,,,
27,1,,,,
28,1,,,,
29,1,,Theme b,X,
30,1,,,,
31,1,,,,
32,1,,,,
33,1,,,X,
34,1,,,,
35,1,Transition,Theme c,X,
36,1,,,,
37,1,,,,
38,1,,,,
39,1,,,X,
40,1,,,,
41,1,,,,
42,1,,,,
43,1,Second Subject Group,Theme d,X,
44,1,,,,
45,1,,,,
46,1,,,,
47,1,,,,
48,1,,,,
49,1,,,,
50,1,,,X,X
50,1,,,,
51,1,,,,
52,1,,,,
53,1,,,,
54,1,,,,
55,1,,,,
56,1,,,,X
57,1,,,,
58,1,,,X,
59,1,,,,
60,1,,,,
61,1,,,,
62-63=1-2,,,,,
Repeat: 3-61,,,,,
62a,1,,,,
63a,1,,,,
64,1,Development,Theme a,,
65,1,,,,
66,1,,,,
67,1,,,,
68,1,,,,
69,1,,,,
70,1,,Theme c,,
71,1,,,,
72,1,,,,
73,1,,,,
74,1,,,,
75,1,,,,
76,1,,,,
77,1,,,,
78,1,,,,
79,1,,,,
80,1,,,,
81,1,,,,
82,1,,,,
83,1,,Theme a,,
,1,,,,
84,1,,,,
85,1,,,,
86,1,,,,
87,1,,,,
88,1,,,,
89,1,,,,
90,1,,Theme e,,
91,1,,,,
92,1,,,,
93,1,,,,
94,1,,,,
95,1,,,,
96,1,,Dominant preparation,,
97,1,,,,
98,1,,,,
99,1,,,,
100,1,,,,
101,1,,,,
102,1,,,,
103,1,,,,
104,1,,,,
105,1,,,,
106-139=1-34,,Recapitulation,,,
,,,,,
140,1,Transition,,,
141,1,,,,
142,1,,,,
143,1,,,,
144,1,,,,
145,1,,,,
146,1,,,,
147,1,,,,
148-162=40-57,,,,,
,,,,,
163,1,,X,,
171,,,,,
